district_id,district_name,state_id,state_name,merg_sq,ReportAreaLUS,FLTotal,NetAreaSown,TotalCroppedArea,propNIA,NIA30,NIA40,pnia_can,pnia_well,pnia_tanks,dom_irrtype,p_hyv_Irrigated,p_hyv_Rainfed,p_manure_Irrigated,p_manure_Rainfed,p_pest_Irrigated,p_pest_Rainfed,p_fert_Irrigated,p_fert_Rainfed,fert_kgperha_Irrigated,fert_kgperha_Rainfed,elev_mean,elev_cv,pTreeCover,precip_mean,precip_cv,GW_change,wealthPCA,Area.Maize,Prod.Maize,Yield.Maize,Area.Rice,Prod.Rice,Yield.Rice,Area.Small.millets,Prod.Small.millets,Yield.Small.millets,Area.Wheat,Prod.Wheat,Yield.Wheat,Area.Bajra,Prod.Bajra,Yield.Bajra,Area.Jowar,Prod.Jowar,Yield.Jowar,Area.Ragi,Prod.Ragi,Yield.Ragi,Area.mill,Prod.mill,Yield.mill,pArea_rice,pArea_wheat,pArea_maize,pArea_mill,pJowarInMillets,pBajraInMillets,pRagiInMillets,pSmallInMillets,type_millet,areaTotPulses,prodTotPulses,yieldTotPulses,diversityPulses,dominant_pulses,p_AreaPulses,pop_rural,sm_rum_perc,exofemcat_perc,indfemcat_perc,sm_rum_1000TGA,sm_rum_1000pop,female_exocattle_1000TGA,female_exocattle_1000pop,male_indicattle_1000TGA,male_indicattle_1000pop,sm_rum_1000NIA,female_exocattle_1000NIA,male_indicattle_1000NIA,percST,wealth_alpha,wealth_alpha_std,wealth_factr,wealth_factb,perc_elev500above,prec_normal1981_2007,prec_sd1981_2007,precbelow10,precbelow20,precbelow1sd,precbelow2sd,prec_outside10,prec_outside20,prec_outside1sd,prec_outside2sd,perc_lline,perc_bank,perc_tapwater,perc_electricity,perc_concreteRoof,perc_lpg,perc_waterClosetLatrine,perc_wasteWater_drainage,pulses_propTop3,pulses_propTop4,pulses_propTop5,pulses_propTop6
540,WARANGAL,28,ANDHRA PRADESH,610,1284076,235301.9,466758.3,596813.8,63.37074242,Irrigated,Irrigated,0.906357995,78.07833443,19.83169038,Ground Water,97.27796661,67.06544899,85.53319819,60.24725006,98.56933742,71.86438891,99.92853393,80.35175161,197.3486663,172.6912913,180.3104604,0.510282389,10.28168528,864.2777778,0.207618004,5,-0.555059137,70773.8,252064.5,3.509,179304.7,512568,2.821,0,0,0,27.75,18.5,0.6675,378.1666667,190.6666667,0.48,10243.7,6145.7,0.603,0,0,0,10621.86667,6336.366667,0.596539842,30.04365851,0.004649691,11.85860649,1.779762242,96.43973438,3.560265616,0,0,J,58127.17143,26844.2254,0.461818883,2.51852126,Moong,9.739582333,2520243,62.22291234,3.587220374,96.41277963,1948.872964,992.9602026,6.836043972,3.482997473,2.523215137,1.285590318,8460.449065,29.67664024,10.95378382,15.10731725,33.225,0.1975047,0.2720896,0.2037245,0.0531061,830.8284203,176.8171433,9,6,5,0,16,16,10,0,3.599999905,44.29999924,64.59999847,91.90000153,29.5,12.69999981,15.69999981,3.5,92.49426504,95.26552864,97.99007201,99.32610812
546,WEST GODAVARI,28,ANDHRA PRADESH,617,773132.8,41765.2,426222.8,676863.6,84.2387831,Irrigated,Irrigated,52.24031869,41.56736386,3.903300117,Canal,97.35289256,96.27612661,9.438434492,9.165488373,89.8337915,76.35900379,99.44008743,85.9234786,256.7505653,109.4905573,92.836196,1.217103459,19.62140749,918,0.178393207,-12,-2.802273639,29239.2,190282,6.315,415295.4,1489639.2,3.586,0,0,0,0,0,0,52.5,59.5,1.145,865.2222222,1122.777778,1.698888889,0,0,0,917.7222222,1182.277778,1.288274109,61.35584777,0,4.319806827,0.135584514,94.27931473,5.720685272,0,0,J,18912.22421,8723.859524,0.46128152,1.960702452,Urad,2.794096803,3128189,36.47070384,27.59230547,72.40769453,648.1046982,160.1792603,45.80713689,11.32124689,9.04501788,2.235478739,1395.566404,98.63668861,19.47667269,2.770458267,45.0625,0.9359939,1.373673,1.469909,0,901.7247578,151.9999561,9,2,4,1,19,19,9,1,5.300000191,42,82.59999847,93.90000153,39.59999847,33.90000153,55.59999847,7.599999905,94.35469479,97.18289202,99.20862472,99.6281065district_id,district_name,state_id,state_name,merg_sq,ReportAreaLUS,FLTotal,NetAreaSown,TotalCroppedArea,propNIA,NIA30,NIA40,pnia_can,pnia_well,pnia_tanks,dom_irrtype,p_hyv_Irrigated,p_hyv_Rainfed,p_manure_Irrigated,p_manure_Rainfed,p_pest_Irrigated,p_pest_Rainfed,p_fert_Irrigated,p_fert_Rainfed,fert_kgperha_Irrigated,fert_kgperha_Rainfed,elev_mean,elev_cv,pTreeCover,precip_mean,precip_cv,GW_change,wealthPCA,Area.Maize,Prod.Maize,Yield.Maize,Area.Rice,Prod.Rice,Yield.Rice,Area.Small.millets,Prod.Small.millets,Yield.Small.millets,Area.Wheat,Prod.Wheat,Yield.Wheat,Area.Bajra,Prod.Bajra,Yield.Bajra,Area.Jowar,Prod.Jowar,Yield.Jowar,Area.Ragi,Prod.Ragi,Yield.Ragi,Area.mill,Prod.mill,Yield.mill,pArea_rice,pArea_wheat,pArea_maize,pArea_mill,pJowarInMillets,pBajraInMillets,pRagiInMillets,pSmallInMillets,type_millet,areaTotPulses,prodTotPulses,yieldTotPulses,diversityPulses,dominant_pulses,p_AreaPulses,pop_rural,sm_rum_perc,exofemcat_perc,indfemcat_perc,sm_rum_1000TGA,sm_rum_1000pop,female_exocattle_1000TGA,female_exocattle_1000pop,male_indicattle_1000TGA,male_indicattle_1000pop,sm_rum_1000NIA,female_exocattle_1000NIA,male_indicattle_1000NIA,percST,wealth_alpha,wealth_alpha_std,wealth_factr,wealth_factb,perc_elev500above,prec_normal1981_2007,prec_sd1981_2007,precbelow10,precbelow20,precbelow1sd,precbelow2sd,prec_outside10,prec_outside20,prec_outside1sd,prec_outside2sd,perc_lline,perc_bank,perc_tapwater,perc_electricity,perc_concreteRoof,perc_lpg,perc_waterClosetLatrine,perc_wasteWater_drainage,pulses_propTop3,pulses_propTop4,pulses_propTop5,pulses_propTop6
324,BAKSA,18,ASSAM,38,196108,3,66085,135157.3333,22.26375123,Rainfed,Rainfed,94.15482906,0.020390131,0.027186842,Canal,11.30604288,0.506441941,45.18085337,25.76168868,33.61490145,14.91674094,82.82434481,32.12259947,99.44336149,42.99398347,47.35787356,2.713683147,21.58571176,2222.666667,0.141169538,NA,2.23324665,201.5,151.3333333,0.75,93846.66667,137187,1.456666667,269,123,0.46,2060,2351.666667,1.158333333,0,0,0,0,0,0,0,0,0,269,123,0.457249071,69.43512746,1.524149633,0.14908551,0.199027306,0,0,0,100,SM,7064.333333,3882.966667,0.549657906,4.422234978,OtherRabiPulses,5.226748086,937833,33.66831702,2.0003855,97.9996145,873.488078,182.6529883,16.93454627,3.541142186,19.26489485,4.028435766,11642.62897,225.7187521,256.7797186,34.84009157,10.45,-0.8170307,-1.094736,-0.9821967,0,2316.430843,277.044042,6,1,1,1,9,9,4,2,2,33.29999924,2.700000048,22.70000076,0.200000003,5.599999905,16.29999924,0.800000012,76.39550795,91.71896381,95.90053319,98.9751333
303,BARPETA,18,ASSAM,59,310501.4,7809.9,174253.4,247233.1,5.145093295,Rainfed,Rainfed,45.32485639,1.481233618,0.901232502,Canal,0,0.001391295,14.30400372,16.83188291,51.38500931,33.03142239,61.62709497,45.7527252,95.00523743,125.9836105,4.985107505,0.995777407,15.77727092,1644,0.150092214,16,2.201683309,77.2,50,0.643,154750.3636,192682.1818,1.23,1237.555556,620.2222222,0.502222222,8435.181818,9108.181818,1.082727273,0,0,0,0,0,0,0,0,0,1237.555556,620.2222222,0.501167175,62.59289862,3.411833536,0.031225592,0.500562245,0,0,0,100,SM,15229.2,9532.155556,0.625913085,4.329349668,OtherRabiPulses,6.159854809,1546269,36.12829518,8.760443922,91.23955608,824.9431404,165.6542296,73.64862123,14.7891473,24.4765402,4.915056824,28570.18571,2550.666444,847.6939379,1.614527917,10.7,-0.8178173,-1.079264,-0.9069718,0,1996.475533,244.0552522,8,1,5,0,12,12,8,2,1.100000024,33.40000153,1,19.39999962,0.100000001,9.899999619,20.10000038,0.600000024,79.1225628,91.38650312,96.94599848,98.86927744
319,BONGAIGAON,18,ASSAM,92,220381.3,10792.6,85769.8,153866.7,0.544480691,Rainfed,Rainfed,61.7130621,13.79014989,3.254817987,Canal,46.49340343,4.38027136,24.24362662,14.78914558,57.00823331,14.27026036,92.33210991,26.3513018,90.04364646,30.79941327,28.58296337,1.643744638,20.55357657,2153,0.152149037,-13,1.866575418,263.3,160,0.608,82870.18182,95226.54545,1.158181818,711.2222222,371.6666667,0.514444444,5474.181818,6794.636364,1.239090909,0,0,0,0,0,0,0,0,0,711.2222222,371.6666667,0.522574598,53.85842539,3.557743045,0.171122147,0.462232713,0,0,0,100,SM,6511.188889,3707.333333,0.569378864,3.712210259,Urad,4.231707633,628994,35.32965368,1.583206962,98.41679304,550.1056578,192.7411072,8.716710538,3.054083187,4.265334672,1.494449868,259599.5717,4113.490364,2012.847966,2.549390637,13.325,-0.6611743,-0.9149941,-0.8286613,0,2234.718845,318.4231431,7,0,1,0,11,11,5,1,1.899999976,54.29999924,1.5,23.5,0.200000003,9.399999619,15.19999981,0.600000024,87.93017831,93.13506494,96.83467945,99.49318012
316,CACHAR,18,ASSAM,98,377610,12915.1,115392.9,157797.2,2.365396831,Rainfed,Rainfed,64.06545765,0,0.122122489,Canal,0,24.0352958,0,67.62745138,0,18.08551972,0,43.06149159,0,59.77454449,188.792662,1.294719757,38.7889093,2430.833333,0.142337206,2,1.489770918,87.7,43.6,0.499,105546.9091,203332.7273,1.917272727,27.5,12.375,0.4475,99.18181818,114.3636364,1.14,0,0,0,0,0,0,0,0,0,27.5,12.375,0.45,66.88769452,0.062853979,0.055577666,0.017427432,0,0,0,100,SM,4082.9,2058.922222,0.504279366,2.228939386,OtherRabiPulses,2.587435012,1421153,28.72475843,6.500010086,93.49998991,442.8219592,117.6608008,34.13310029,9.069396469,13.51394296,3.590746387,61261.76955,4722.110277,1869.573182,1.011679605,16.3125,-0.5581861,-0.7302848,-0.6367934,0,2479.091704,324.4714141,6,2,4,0,10,10,8,1,1.899999976,35,29.39999962,28.5,1.200000048,7.5,23.89999962,3.099999905,94.57901655,97.48871309,98.71578208,99.45871807
320,CHIRANG,18,ASSAM,117,109985,121,46767,88775.33333,14.24294909,Rainfed,Rainfed,100,0,0,Canal,15.06051785,9.118812562,15.97977631,17.28932359,65.9874368,6.878621985,82.70261989,23.53803514,244.8245748,26.48990998,83.0601872,1.835627093,29.80050141,2591.5,0.145990565,NA,2.280254928,384.5,234,0.61,50705.16667,60122.66667,1.186666667,198.25,96.25,0.485,1537.5,2050.666667,1.366666667,0,0,0,0,0,0,0,0,0,198.25,96.25,0.485498108,57.11627855,1.731900002,0.433115805,0.223316537,0,0,0,100,SM,4195.9,2278.6,0.543053934,4.018333273,OtherRabiPulses,4.726425509,446825,16.68494876,1.836309836,98.16369016,532.4453335,131.0602585,25.50347775,6.277625469,8.737555121,2.150730152,8791.622879,421.1079418,144.2726317,37.05974341,10,-0.8282387,-1.117779,-1.015109,0,2611.96137,385.653428,7,0,1,0,12,12,5,2,2.099999905,34.79999924,2.900000095,19.5,0.5,5.599999905,13.60000038,1,83.1962948,91.33916442,95.57663433,98.66536381
325,DARRANG,18,ASSAM,137,297882.1,20519.4,171119.3,236063.1,8.38304037,Rainfed,Rainfed,47.27500871,0.683164866,0.195189962,Canal,9.606587374,3.403685466,71.84354986,38.92477018,38.70082342,10.12596426,70.81427264,19.24337746,183.2044831,21.94386709,27.3039504,1.393376779,15.29150648,1361,0.132818446,-9,2.343942967,723.9,438.6,0.604,117233.1818,166313.1818,1.495454545,180.25,117.75,0.65375,3589.181818,4053.090909,1.170909091,0,0,0,0,0,0,0,0,0,180.25,117.75,0.653259362,49.66179882,1.520433231,0.306655297,0.076356703,0,0,0,100,SM,9299.622222,5303.955556,0.57034097,3.947475175,OtherRabiPulses,3.939464585,873006,39.33011008,3.511338698,96.4886613,657.0384726,224.190899,19.81992204,6.762840118,8.389225133,2.862523282,13643.77832,411.5719763,174.2070408,0.906731287,10.125,-0.856234,-1.148999,-1.025389,0,1537.456039,194.6540955,6,1,4,1,10,10,6,2,1.200000048,34.5,2.200000048,20.10000038,0.200000003,5.800000191,16.29999924,0.699999988,80.27171952,89.36026075,95.48476282,98.76554125
308,DHEMAJI,18,ASSAM,152,323700,12382.4,64005.6,109832.7,6.269373305,Rainfed,Rainfed,2.601707059,20.52457791,17.02573048,NA,0,11.77432999,0,0.017662425,0,0.066931293,0,0,0,0,77.21695554,1.129576573,20.51557755,2344.666667,0.13125929,-2,2.283444719,406.9,363,0.878,74272.81818,87879.72727,1.183636364,30.33333333,20.22222222,0.668888889,863.0909091,755,0.840909091,0,0,0,0,0,0,0,0,0,30.33333333,20.22222222,0.666666667,67.62359314,0.785823265,0.370472546,0.027617762,0,0,0,100,SM,1997.566667,1084.888889,0.543105222,3.860775034,Urad,1.818735829,637848,20.95442206,0.048844617,99.95115538,362.459067,183.9435101,0.290392339,0.147370533,0.080321285,0.040762062,29238.80132,23.42533176,6.479347081,47.44852674,9.825,-0.84053,-1.119343,-0.9690161,0,2522.287943,298.7737232,8,0,8,0,14,14,14,0,1.600000024,32.70000076,1.899999976,17.10000038,0.300000012,9,14.89999962,1.100000024,82.31014401,93.44368982,97.98254543,99.56447011
301,DHUBRI,18,ASSAM,155,275208.2,16530.2,139913.6,183931.6,1.047074766,Rainfed,Rainfed,31.16723549,12.34129693,1.720136519,Canal,62.49506514,14.16676165,5.731017239,15.07351544,80.83300434,37.5954561,97.88130017,42.0747692,298.941966,39.24451959,12.26807425,1.93618657,13.30139869,2017,0.168451898,-5,2.944654657,181.3,108.5,0.597,107793.5455,178529.2727,1.677272727,3398.777778,1884.444444,0.552222222,8768,10337.81818,1.165454545,0,0,0,0,0,0,0,0,0,3398.777778,1884.444444,0.554447677,58.60523448,4.766989468,0.098569251,1.847848753,0,0,0,100,SM,10152.27778,6098.2,0.600673084,3.001297025,Urad,5.51959412,1745557,34.92790872,1.698443192,98.30155681,966.849825,152.4355836,15.77351256,2.486885275,7.365332864,1.161233921,181627.9863,2963.139932,1383.617747,0.324841555,5.95,-1.082603,-1.443468,-1.299847,0,2142.157549,365.022684,7,1,1,0,12,12,4,1,0.699999988,19.29999924,1.200000048,11.5,0.200000003,2.400000095,11.80000019,0.5,88.94522849,93.32749629,96.05693304,98.43275455
310,DIBRUGARH,18,ASSAM,158,338782,5629.4,137144.6,164658.5,1.012799629,Rainfed,Rainfed,10.52555796,17.59539237,0,NA,0,0.096763789,0,1.207397054,0,62.61907322,0,76.65412321,0,65.24857542,59.81142395,0.435054142,22.06750798,2241.6,0.11926645,-8,1.161540702,264,145,0.558888889,78027.54545,136276.5455,1.749090909,30.66666667,14.55555556,0.471111111,433.6363636,510.4545455,1.081818182,0,0,0,0,0,0,0,0,0,30.66666667,14.55555556,0.474637681,47.38749925,0.263354982,0.160331838,0.018624405,0,0,0,100,SM,2657.611111,1226.8,0.461617576,3.923702844,PeasBeansPulses,1.61401392,1082605,30.9815485,2.969103025,97.03089698,644.1605516,201.5785998,18.38645501,5.75371442,7.937257587,2.48382374,157113.031,4484.521238,1935.925126,7.756034486,17.4625,-0.445547,-0.5693865,-0.4087901,0,2224.084945,249.3835667,7,0,6,0,13,13,12,0,2.099999905,46.20000076,4.5,39.79999924,1.700000048,15.80000019,26.79999924,2.799999952,86.23157807,90.85979472,95.00261304,97.86650501
302,GOALPARA,18,ASSAM,203,184262,1820.1,79491.9,115021.9,7.953011565,Rainfed,Rainfed,21.29389434,2.68269535,1.335020563,NA,12.12822208,0.606218784,18.34104428,44.20770408,49.30601454,24.70905057,88.49966953,14.12928713,87.09517515,38.25086306,24.48842704,1.925323758,19.89895406,2010,0.162157585,6,2.2137374,152.7,88.5,0.58,76027.09091,126971.7273,1.66,478.7777778,190.8888889,0.402222222,2993,4675.454545,1.552727273,0,0,0,0,0,0,0,0,0,478.7777778,190.8888889,0.398700395,66.09792649,2.602113163,0.132757327,0.416249234,0,0,0,100,SM,6606.233333,3531.033333,0.534500245,3.673701965,Urad,5.743456971,870121,33.31415113,2.451738305,97.5482617,644.0611738,136.3902262,15.0600775,3.189211615,5.584439548,1.182594145,18771.90762,438.9433724,162.7649478,22.96904431,11.4375,-0.8196144,-1.085173,-0.956514,0,2104.390961,271.4957445,6,0,3,0,10,10,7,1,1.299999952,30,1.600000024,35.59999847,0.200000003,5.599999905,16.39999962,0.800000012,85.73468492,91.25825609,95.43007362,98.33641964
313,GOLAGHAT,18,ASSAM,204,354070,5912.4,117688.6,155471.2,8.540759258,Rainfed,Rainfed,37.08700194,6.675620554,1.213749192,Canal,0,20.25344112,0,12.59219636,0,19.45484544,0,28.79690808,0,15.46691478,53.73792138,0.507344443,20.36898908,1702.75,0.108437644,-4,1.520543222,230.8,124.6,0.539,86121.90909,173015.3636,1.99,45.55555556,20.55555556,0.453333333,1348.545455,1257.090909,0.904545455,0,0,0,0,0,0,0,0,0,45.55555556,20.55555556,0.451219512,55.39412386,0.867392452,0.148451932,0.029301604,0,0,0,100,SM,4884.711111,3085.288889,0.631621568,4.551807884,OtherRabiPulses,3.141875223,969152,30.94959679,2.437528889,97.56247111,591.2870336,216.0208099,14.59598385,5.332496863,5.315333126,1.94190385,20828.43357,514.1521166,187.235736,10.47579502,15.825,-0.5581644,-0.7453693,-0.6258146,0,1675.035458,198.345118,4,1,4,1,11,11,9,1,1.899999976,47.20000076,12.5,30.79999924,0.400000006,12.10000038,20.20000076,1.5,74.10946627,91.52503048,96.20493877,99.66016414
318,HAILAKANDI,18,ASSAM,217,132587,2377.6,47074.4,68366.1,7.682519586,Rainfed,Rainfed,10.63182635,0,1.493156367,NA,0,19.50770836,0,45.19857776,0,8.028225087,0,99.04452041,0,85.32830883,60.61283329,1.267691716,32.18754356,2139,0.146435976,4,1.396264455,27.66666667,11.11111111,0.464444444,46732.54545,98071.54545,2.095454545,5.444444444,3.222222222,0.593333333,24,31.33333333,1.15,0,0,0,0,0,0,0,0,0,5.444444444,3.222222222,0.591836735,68.35631322,0.035105118,0.0404684,0.007963661,0,0,0,100,SM,2464.355556,1394.322222,0.565795881,2.008707438,OtherRabiPulses,3.604645512,611156,29.72008351,21.6188773,78.3811227,543.2583888,117.8569792,107.5897335,23.34101277,52.96145173,11.48970148,19916.77036,3944.421402,1941.656298,0.104808766,17.3875,-0.4637233,-0.6844479,-0.7141408,0,2343.456404,322.2500769,6,2,3,0,11,11,7,0,2.099999905,69.69999695,13.5,26.5,0.699999988,3.400000095,20.79999924,2.400000095,95.08368201,98.10678474,99.12124874,99.79304934
312,JORHAT,18,ASSAM,266,285100,13036.1,119476.9,160548.7,0.684651175,Rainfed,Rainfed,16.35696822,23.12958435,0,NA,0,0.237256518,0,15.40084579,0,17.18570303,0,38.27798857,0,31.15495024,39.00371575,0.451007844,23.14687466,1953.666667,0.110014193,-1,0.858432502,40.2,21,0.524,87170.09091,143980.7273,1.638181818,32.77777778,12.77777778,0.395555556,760.5454545,932.6363636,1.219090909,0,0,0,0,0,0,0,0,0,32.77777778,12.77777778,0.389830508,54.29510853,0.473716358,0.025039131,0.020416097,0,0,0,100,SM,7444.644444,2998.833333,0.402817536,3.225267666,Urad,4.637000763,871722,26.23549707,3.178876561,96.82112344,625.703262,204.6386348,28.41108383,9.291953169,11.06278499,3.618125962,218078.2396,9902.200489,3855.745721,12.81485293,20.1375,-0.335777,-0.420803,-0.2598096,NA,1970.93986,240.7499855,6,2,4,0,13,13,10,0,2.400000095,49.90000153,18.70000076,42.59999847,0.899999976,19.20000076,25.39999962,2,82.68539054,95.35370692,99.62792044,99.95970258
322,KAMRUP METRO,18,ASSAM,272,115017,867,43317,46402.33333,5.660595147,Rainfed,Rainfed,98.89885808,0.163132137,0,Canal,81.31313131,3.959720643,11.36363636,31.16452818,0,0.14292675,78.03030303,27.44518434,16.69191919,16.37031022,95.03146752,1.050381545,32.99940393,1469,0.129579224,NA,0.144738379,44.66666667,27.83333333,0.625,25701.5,49451.83333,1.905,29,13.75,0.4725,272.5,415,1.27,0,0,0,0,0,0,0,0,0,29,13.75,0.474137931,55.38837846,0.587254951,0.096259527,0.062496857,0,0,0,100,SM,739,451.9666667,0.611592242,4.972815934,Urad,1.592592327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.990806563,24,-0.0908252,-0.0709507,0.1427583,0.283772,1557.278444,176.7528266,5,1,5,1,8,8,8,2,2.900000095,58.40000153,13.39999962,51.70000076,2.299999952,28.20000076,31.79999924,3.299999952,69.19260262,87.61840325,93.84303112,99.66170501
321,KAMRUP RURAL,18,ASSAM,273,405086.6,7477.3,176898.6,209076.8,2.742625813,Rainfed,Rainfed,49.80968739,2.910340089,0.098935074,Canal,20.68749287,13.80382001,0,7.383972454,15.34032607,32.67606463,82.87538479,42.62044204,213.9277163,92.15397746,108.2358717,1.640753013,26.85945223,1806.75,0.128047472,NA,1.318628568,245.4,152.1,0.62,138467.4545,232830.8182,1.709090909,160.6666667,72.33333333,0.46,4059.363636,4734.818182,1.232727273,0,0,0,0,0,0,0,0,0,160.6666667,72.33333333,0.450207469,66.22803417,1.941565796,0.117373138,0.076845765,0,0,0,100,SM,9387.833333,5550.455556,0.591239252,4.823286737,OtherRabiPulses,4.49013632,1375148,34.4492764,11.17493749,88.82506251,746.8205564,219.9959568,88.69955215,26.12882395,29.4159323,8.665249122,62355.2731,7405.908622,2456.063209,11.99558233,15.875,-0.5072842,-0.6463909,-0.4491817,56.1497917,1963.597222,216.6270396,6,1,5,0,11,11,8,1,2.599999905,42.90000153,2.5,35.59999847,0.400000006,18.89999962,22.70000076,1.399999976,70.63930264,89.3124079,95.11069292,98.26797096
314,KARBI ANALOG,18,ASSAM,287,1033400,0,126414.6,199143.4,17.05855178,Rainfed,Rainfed,50.82798117,0.53792112,0.226297851,Canal,62.5,59.60041658,0,4.448037711,33.33333333,0.176770445,70.83333333,0.501534751,32.08333333,0.134838851,345.0789383,0.741194888,50.72885716,1466.764706,0.124716728,5,2.0611468,10596.9,8345,0.79,126210,195017.2727,1.547272727,209.6666667,68.22222222,0.324444444,1286.727273,1808.181818,1.401818182,0,0,0,0,0,0,0,0,0,209.6666667,68.22222222,0.325384208,63.3764413,0.646131016,5.321240875,0.105284266,0,0,0,100,SM,5159.877778,3036.766667,0.588534612,5.010588836,OtherRabiPulses,2.591036297,843347,30.53900996,4.498080394,95.50191961,169.2819818,207.4306306,7.788852332,9.544114107,5.795432553,7.101465945,8112.221475,373.252336,277.7249646,56.3349029,11.425,-0.7488626,-1.010373,-0.9269118,19.8228283,1531.668296,183.6774204,5,1,4,1,10,10,8,2,2.5,36.70000076,5.199999809,22.60000038,0.400000006,4.5,18.20000076,1.299999952,67.25546901,77.57354287,87.2462526,95.88556146
317,KARIMGANJ,18,ASSAM,288,180900,3972.4,70734.6,101615.5,9.185745024,Rainfed,Rainfed,15.91689111,0.061562139,7.424393998,NA,76.16216216,10.03084236,3.135135135,11.91109476,3.135135135,8.011940805,99.67567568,66.74825274,15.11351351,17.92691209,39.51735765,1.27330102,26.75700809,2642.666667,0.141651,3,1.931707788,13.1,6.9,0.529,74182.90909,149112.6364,2.011818182,4.4,2.6,0.608,24.42857143,28.57142857,1.145714286,0,0,0,0,0,0,0,0,0,4.4,2.6,0.590909091,73.00353695,0.024040202,0.012891734,0.004330048,0,0,0,100,SM,1108.586111,439.075,0.396067564,1.748240954,OtherRabiPulses,1.090961626,1118986,27.85126096,7.811137573,92.18886243,753.0956329,121.7486188,66.35710337,10.72756942,30.04422333,4.85707596,20967.29511,1847.4798,836.4755675,0.157892252,12.4625,-0.7154822,-0.9469219,-0.8344622,0,2556.856031,354.8861214,6,1,3,0,10,10,7,2,1.700000048,33.5,8.300000191,23.39999962,1.200000048,5.800000191,23.20000076,2.599999905,94.21911293,97.79123057,99.18940793,99.74066065
300,KOKRAJHAR,18,ASSAM,313,312900,3109.6,85689.4,152486.6,8.099601584,Rainfed,Rainfed,51.45450616,0.46394352,0.08068583,Canal,54.36465276,4.74534187,22.68329392,24.88405976,63.66372823,14.80238857,96.81788863,21.60182221,153.7970329,25.07069277,41.15300007,1.228327958,30.77979795,2557.25,0.182450276,0,2.496848713,923.5,480,0.52,98734.81818,126824,1.278181818,415.4444444,237.4444444,0.57,2464.454545,3125,1.248181818,0,0,0,0,0,0,0,0,0,415.4444444,237.4444444,0.571543193,64.74983256,1.616177779,0.605626986,0.272446526,0,0,0,100,SM,4700.388889,2444.8,0.520127176,4.346939394,Urad,3.082493077,832201,31.29464634,0.137456077,99.86254392,628.5043145,236.3119006,0.936401406,0.352078404,0.268456376,0.100937153,28334.99027,42.21597868,12.10287443,31.41154404,8.925,-0.9110134,-1.223954,-1.107208,0,2556.702154,492.2080826,7,1,1,1,11,11,5,3,1.399999976,30.39999962,2.5,18.60000038,0.300000012,4.599999905,12.69999981,0.899999976,76.84825133,86.43256468,93.38092593,98.68308769
307,LAKHIMPUR,18,ASSAM,334,235024,3861.8,100087.2,183906,1.519674844,Rainfed,Rainfed,1.222879684,15.01643655,0,NA,84.90566038,11.80754857,39.62264151,17.09715685,71.69811321,1.464304392,90.56603774,5.076595365,138.8679245,3.97785686,45.22842513,0.608147562,21.56016822,2453.25,0.121081907,-6,1.887627591,223.7,133.9,0.6,124183.6364,127534,1.012727273,47.55555556,26.22222222,0.553333333,628.1818182,410.9090909,0.651818182,0,0,0,0,0,0,0,0,0,47.55555556,26.22222222,0.551401869,67.5256035,0.341577664,0.121638228,0.025858621,0,0,0,100,SM,4783.355556,2245.911111,0.469526274,4.463381721,Urad,2.600978519,950804,24.37622036,1.462017146,98.53798285,719.7562802,177.9125877,14.50490163,3.585386683,7.382224794,1.824771457,111216.3051,2241.288626,1140.69691,23.93408928,13.1125,-0.6920916,-0.9253138,-0.7863557,0,2485.218561,330.0969176,8,3,6,0,15,15,12,0,1.299999952,43.90000153,3.200000048,23.70000076,0.400000006,10.5,20.89999962,1,76.19964599,90.40724549,98.04948641,99.68223144
304,MORIGAON,18,ASSAM,383,158765,9166.8,91595.7,116966.9,20.1720714,Rainfed,Rainfed,19.35188818,0.62132139,1.034814023,NA,37.73423148,0.443520444,7.568891611,11.82259182,4.433557869,2.114185191,87.85058175,20.01812463,306.0918555,53.60381683,21.49876108,1.935992557,18.73103982,1473.5,0.147167906,-11,2.12397862,47.7,19,0.396,81965,137116,1.653636364,292.5555556,128.8888889,0.44,4644,4452.818182,0.952727273,0,0,0,0,0,0,0,0,0,292.5555556,128.8888889,0.440562096,70.0753803,3.970354006,0.040780768,0.250118243,0,0,0,100,SM,3153.755556,1849.088889,0.58631332,5.445666703,OtherRabiPulses,2.696280363,884125,30.22953306,7.35723218,92.64276782,863.6223349,155.0832744,73.37259472,13.17573872,30.10739143,5.406475329,7420.839704,630.4680206,258.7035058,14.28595302,11.625,-0.767247,-1.041173,-0.9422877,0,1454.082476,187.2848937,5,2,4,0,10,10,8,1,1.600000024,42.09999847,2.200000048,23.60000038,0.200000003,6.400000095,16,0.899999976,63.87728211,82.28390843,91.29609143,96.30916227
